040601088802303111,-6,8,1,9.9,32,house,4,2,0,2,6,2,2,2,1.228979,5,730,4,1,3,0,0,12.125,262930.35545920255,37.25956615148511,12.302391400521813,52,36,12
synthesized33,1,-7,1,9.9,166,house,1,0,0,1,4,3,1,0,2.3769099999999996,4,365,4,1,15,273989.69249999995,0,7,429286.7533279216,18.54297322367737,8.255682112271579,42.857142857142854,37.142857142857146,20
040601088802303126,15,1,1,9.9,230,house,9,5,0,4,6.84,2,3,1,1.564094,5,1460,4,1,6,8730,25,27.125,16604.989828133643,68.81166565077456,28.02438246123066,42.30769230769231,38.46153846153847,19.230769230769234
040701088801502311,7,-6,1,9.9,194,house,8,4,1,3,1,0,1,0,0.20051666666666668,2,1095,4,1,4,0,0,-1.125,24885.25935017606,35.28450632679727,0.01,46.42857142857143,42.857142857142854,10.714285714285714
synthesized10,16,4,1,9.9,132,house,5,3,0,2,4.46,2,1,1,1.8625310000000002,6,730,4,1,2,8730,25,12.25,57173.67406015687,0.01,12.120254308258856,35.294117647058826,47.05882352941176,17.647058823529413
synthesized24,13,6,1,9.9,44,house,3,1,0,1,0.85,0,0,0,5.287697,3,365,4,1,13,191620.62207006663,2,5.25,196469.47167052483,30.015585238717954,5.960983609635374,33.33333333333333,44.44444444444444,22.22222222222222
synthesized3,13,-12,1,9.9,300,house,8,4,1,3,27,0,1,0,0.807942,3,1095,4,1,9,117503.35800000001,13.906999617815051,16,319658.33398627065,21.845576380749876,14.487529534150958,62.96296296296296,29.629629629629626,7.4074074074074066
040701088801502190,-16,15,1,9.9,65,house,6,3,1,2,3.4,0,1,0,0.70435,1,730,4,1,3,0,0,-2.5,144088.75023286292,13.021046600636598,0.01,39.285714285714285,46.42857142857143,14.285714285714285
synthesized15,-8,-7,1,9.9,85,house,5,3,0,2,3.03,0,2,1,0.200455,4,730,4,1,8,51377.692500000005,0,-2.5,51657.73478650998,0.422372333168366,0.01,43.47826086956522,34.78260869565217,21.73913043478261
041901088800103122,10,-8,1,9.9,36,house,8,5,1,2,22.529999999999998,9,5,1,5.358162999999999,9,730,4,1,21,331520.1114739776,13.89999985694886,12.25,331834.96186721855,29.026270345673687,13.212565431939998,47.61904761904761,33.33333333333333,19.047619047619047
040701088801502470,13,-4,1,9.9,251,house,6,3,1,2,2.38,0,1,1,0.4612,2,730,4,1,4,0,0,14,209979.09704790713,15.341227657093631,14.906397368046077,46.42857142857143,25,28.57142857142857
041901088800103062,12,-12,1,9.9,175,house,5,3,1,1,7,2,3,2,4.34483,8,365,4,1,12,168642.65841675,9.21999990940094,2.5,375044.8931903793,0.01,4.896551173316472,46.15384615384615,38.46153846153847,15.384615384615385
synthesized2,-1,-10,1,9.9,152,house,7,4,1,2,7.6,2,2,0,1.81044,5,730,4,1,4,43875.4484208,0,13.125,65662.82728911986,51.27217932300232,13.63598466763734,45.83333333333333,41.66666666666667,12.5
040901088800304032,5,14,1,9.9,69,house,5,3,0,2,8.459999999999999,4,1,1,3.6440299999999994,1,730,4,1,5,17106,0,-17.5,98799.66398511702,0.01,0.01,42.30769230769231,42.30769230769231,15.384615384615385
041901088800103092,3,-13,1,9.9,7,house,7,5,0,2,14.02,3,4,2,12.515325,7,730,4,1,65,989598.2569135715,12.84999984502792,10.75,1012512.7841682839,34.18474279575426,11.335402881039673,60,40,0
synthesized28,15,-5,1,9.9,325,house,8,5,1,2,0.2,0,0,0,0.110956,1,730,4,1,3,0,0,14,335659.0706553151,33.754001860551405,13.858274133482508,42.857142857142854,35.714285714285715,21.428571428571427
040101088802202271,-4,-16,1,9.9,64,house,7,3,0,4,6,6,0,0,4.20397,10,1460,4,1,19,185397.45900000003,18.819999516010295,23.125,364822.58002939296,33.723710592508134,20.106512902289868,34.61538461538461,50,15.384615384615385
040601088802303141,14,-8,1,9.9,43,house,8,4,1,3,23.97,10,6,3,2.4910099999999997,4,1095,4,1,3,62412.428991499975,40,21,101313.87623001845,17.626148251990127,20.954725357465605,33.33333333333333,51.85185185185185,14.814814814814813
synthesized12,10,-7,1,9.9,61,house,10,7,0,3,5.21,0,2,1,9.326139999999999,1,1095,4,1,7,8376,25.620000600814798,6.5,189499.55504118092,2.0390318779317376,7.1625268060558795,36.666666666666664,50,13.333333333333334
040901088800304210,-9,2,1,9.9,53,house,12,7,1,4,4.61,0,1,1,5.028766,3,1460,4,1,100,1502628.2680000002,0,14,1610131.091742272,13.123603828793158,14.068988734754056,46.15384615384615,46.15384615384615,7.6923076923076925
synthesized7,0,-2,1,9.9,214,house,8,5,1,2,15.34,6,2,0,5.52033,9,730,4,1,27,271296.3900000001,25,12.5,406559.92209655355,0.01,13.21944564184337,44.44444444444444,33.33333333333333,22.22222222222222
041901088800103032,12,-3,1,9.9,17,house,6,4,0,2,9.17,4,2,0,2.840535,5,730,4,1,2,0,18.01999986171722,12.5,296542.00805325236,51.613809125966085,11.404296324255565,52.94117647058824,35.294117647058826,11.76470588235294
synthesized14,16,-7,1,9.9,231,house,5,2,1,2,6.319999999999999,3,1,1,2.233555,7,730,4,1,5,48781.463659,0,11.375,65331.14046735613,0.01,12.964836561021915,55.55555555555556,37.03703703703704,7.4074074074074066
040401088801103071,4,13,1,9.9,349,house,2,1,0,1,0.85,0,0,0,1.061415,2,365,4,1,1,8376,10,6.25,133892.9209788348,20.74913549613771,7.1239002647219,68.18181818181817,22.727272727272727,9.090909090909092
040701088801502432,9,7,1,9.9,349,house,5,2,1,2,1.4000000000000001,0,0,0,0.31421000000000004,3,730,4,1,5,0,0,0.125,63366.506773744615,0.01,2.223693396014956,50,36.36363636363637,13.636363636363635
040601088802303066,-2,16,1,9.9,112,house,8,4,1,3,6.56,3,2,0,1.9967,8,1095,4,1,5,31779.028652499994,20,21,239014.83733419262,0.01,24.569498355059384,57.14285714285714,28.57142857142857,14.285714285714285
041901088800103002,-10,-11,1,9.9,295,house,9,6,0,3,17.4,7,3,2,3.58494,5,1095,4,1,9,71927.48776079998,24.099999666213982,13.5,173853.606729322,25.487895702051674,12.01447302976359,42.857142857142854,50,7.142857142857142
synthesized13,-2,7,1,9.9,23,house,5,3,0,2,1.315,0,0,0,0.19682000000000002,5,730,4,1,5,18230.6867224,0,11.75,227861.2347297239,0.01,14.965856418075656,47.82608695652174,26.08695652173913,26.08695652173913
synthesized21,2,-2,1,9.9,340,house,6,3,0,3,3.41,0,2,1,1.51968,1,1095,4,1,3,0,20,13.125,3795.239187767428,0.01,13.777968979909572,64.51612903225806,25.806451612903224,9.67741935483871
