130101088801603066,11,15,1,9.9,22,house,8,6,0,2,6,0,3,3,2.83631,4,730,13,1,27,314077.6425,0,14,417377.9644988228,0.01,14.681776972717275,50,30.76923076923077,19.230769230769234
130101088800601031,10,4,1,9.9,220,house,5,3,1,1,0,0,0,0,0.22647000000000003,3,365,13,1,4,6211.467934000002,11,-14,13604.737684657288,0.01,0.01,50,41.66666666666667,8.333333333333332
130101088800405038,-1,-5,1,9.9,83,house,7,5,0,2,1.02,0,0,0,3.335835,4,730,13,1,22,370259.56125,14,10.25,450015.9142339297,33.21157109854147,10.521903257615758,15.384615384615385,53.84615384615385,30.76923076923077
130101088800303032,3,-8,1,9.9,293,house,5,3,1,1,0.04,0,0,0,0.0047350000000000005,1,365,13,1,3,-105.63311500000002,3,7,1841.5496712282124,11.181790688020204,9.490355623538974,33.33333333333333,45.83333333333333,20.833333333333336
130101088801405094,-7,0,1,9.9,214,house,5,3,1,1,7.55,1,2,1,3.209225,9,365,13,1,12,174343.50833333336,18,0.125,192171.3018596051,54.088338935888665,0.01,70.83333333333334,8.333333333333332,20.833333333333336
130101088800905139,10,-4,1,9.9,341,house,10,7,1,2,5.83,2,1,0,2.246865,10,730,13,1,17,140450.7910518,12.5,4,292000.5921394093,23.945902294724874,4.601673975924127,60.71428571428571,21.428571428571427,17.857142857142858
130101088800405193,-12,5,1,9.9,124,house,1,0,1,0,0,0,0,0,0.641581,2,0,13,1,3,0,0,0,138628.20407479358,33.88628586303844,1.5084968690287255,76.47058823529412,17.647058823529413,5.88235294117647
130101088800601098,-4,-6,1,9.9,260,house,1,0,1,0,1.2000000000000002,0,0,0,0.17473400000000003,1,0,13,1,3,8376,5,-5.25,66023.92340848983,0.01,0.01,56.00000000000001,40,4
130101088801405167,-4,11,1,9.9,254,house,5,3,1,1,0.48000000000000004,0,0,0,0.39068500000000006,4,365,13,1,10,85518.09750000002,6,-1.125,353562.47023886547,30.18581196119147,0.01,40.74074074074074,33.33333333333333,25.925925925925924
130101088801103093,5,-16,1,9.9,206,house,5,3,1,1,1.2,0,1,0,0.23615999999999998,3,365,13,1,6,33387.84,15,7,43372.13105940252,0.01,8.973196056906083,59.375,31.25,9.375
130101088801405008,16,5,1,9.9,12,house,1,0,1,0,0,0,0,0,0.00375,1,0,13,1,2,0,0,-0.375,43226.31393974265,31.581372634272856,0.01,57.14285714285714,14.285714285714285,28.57142857142857
130101088800303128,2,10,1,9.9,155,house,5,3,1,1,1.2,0,1,0,0.4101,4,365,13,1,2,9037.614914999998,9,3.5,96979.70774504176,47.67979029361861,3.0824420177829754,61.111111111111114,27.77777777777778,11.11111111111111
130101088800405056,10,-16,1,9.9,108,house,9,6,1,2,7.43,0,1,0,13.473235,1,730,13,1,80,1405422.177901,10,6.5,1415088.0620491835,14.931341990230223,6.487245990593325,52,32,16
130101088801405149,16,-5,1,9.9,138,house,11,8,0,3,11.379999999999999,3,2,0,0.9652299999999999,6,1095,13,1,0,8730,20,14.75,63776.38660673083,62.55426006702639,13.661697881227319,41.66666666666667,37.5,20.833333333333336
130101088800905049,5,-6,1,9.9,43,house,11,8,0,3,6.5200000000000005,2,2,1,7.391797499999999,4,1095,13,1,15,198212.34463462493,22,14.25,251537.11491300276,0.01,16.663945471078826,58.333333333333336,29.166666666666668,12.5
130101088801304095,-16,6,1,9.9,111,house,9,6,1,2,2.27,0,1,0,1.1947649999999999,4,730,13,1,7,28200.167724749994,36.0530014038086,13.5,351028.6987317344,7.8152820084165135,14.693198722959742,43.47826086956522,43.47826086956522,13.043478260869565
130101088801304017,-5,-14,1,9.9,297,house,6,4,0,2,4.58,0,1,0,1.742375,2,730,13,1,9,97430.9792125,46.0530014038086,13.125,125682.61138446377,60.25115603248038,14.876948655612615,26.08695652173913,52.17391304347826,21.73913043478261
130101088801405112,-15,13,1,9.9,8,house,8,6,0,2,3,1,1,1,0.508985,7,730,13,1,3,12514.160386,14,13.5,25581.14378967679,43.90487823636417,16.2222058499681,57.692307692307686,23.076923076923077,19.230769230769234
130101088800905109,-16,-8,1,9.9,299,house,9,6,1,2,9.97,0,1,0,10.366609,7,730,13,1,67,1320724.0637142856,10,6,1385046.0326538773,19.921390989638248,10.28045090618488,45.83333333333333,29.166666666666668,25
130101088800102132,-14,16,1,9.9,42,house,7,5,0,2,3,0,2,1,0.5792700976562499,3,730,13,1,6,8376,12,7.875,244473.67546372628,21.13573594699072,7.895367259563724,25,54.166666666666664,20.833333333333336
130101088800704163,-9,-5,1,9.9,5,house,10,7,1,2,12.64,4,4,4,4.354769999999999,5,730,13,1,11,25836,20,-2.125,52585.7024271705,6.818460457323585,0.01,52.38095238095239,33.33333333333333,14.285714285714285
130101088800601133,-1,5,1,9.9,231,house,3,2,0,1,0,0,0,0,0.355239,2,365,13,1,2,17559.7386237,8,-0.875,45221.79431994037,16.11794693023757,0.01,61.904761904761905,23.809523809523807,14.285714285714285
130101088800405111,-10,-12,1,9.9,61,house,6,4,0,2,0.8,0,0,0,0.272115,1,730,13,1,1,0,5,8.25,23863.352640081368,27.24077759764794,12.086372037440537,30,35,35
130101088801103123,-15,5,1,9.9,110,house,2,1,1,0,2.42,1,1,0,0.37228,1,0,13,1,5,0,25,-1.25,126155.50045626934,7.481278818731532,0.892723706626704,45,40,15
130101088801304010,14,-11,1,9.9,256,house,1,0,1,0,0,0,0,0,1.5664075,3,0,13,1,25,287281.02225483337,10,0,386106.8028118685,41.195255434014925,0.01,30.76923076923077,38.46153846153847,30.76923076923077
130101088800704044,-15,-6,1,9.9,92,house,7,5,0,2,9.129999999999999,8,0,0,16.668505,7,730,13,1,57,1061883.1050000002,12,-0.375,1214898.4037803095,45.3224690337313,1.4431484723047205,42.30769230769231,42.30769230769231,15.384615384615385
130101088801103048,-2,-3,1,9.9,193,house,5,3,1,1,3.03,1,1,0,0.51799,3,365,13,1,2,0,20,-0.25,201687.94133235616,10.778111215947714,0.01,28.57142857142857,57.14285714285714,14.285714285714285
130101088800405129,-13,7,1,9.9,87,house,7,5,0,2,2.7800000000000002,0,1,1,0.43258,5,730,13,1,5,6692.088485600001,18,-5.625,11964.905179567504,72.23224772799892,0.01,33.33333333333333,53.333333333333336,13.333333333333334
