synthesized12,-14,12,1,9.9,117,house,8,4,0,4,7.37,2,1,1,1.878524,7,1460,1,2,6,8376,12.55000025033951,-12,116951.23453746665,35.197827730699245,0.01,50,32.142857142857146,17.857142857142858
010502088801503167,-10,-5,1,9.9,55,house,5,2,1,2,11.139999999999999,5,1,1,2.0036099999999997,4,730,1,2,27,454736.8349999999,19.235999822616577,7.5,785798.3460460177,0.01,5.336202216776709,44.44444444444444,40.74074074074074,14.814814814814813
010202088800802063,11,4,1,9.9,10,house,7,3,0,4,6.8,3,1,1,0.194543,7,1460,1,2,8,553.2662533999991,15,14.25,129211.93281174837,27.706110432038372,16.164073451250434,50,22.22222222222222,27.77777777777778
010502088800201004,-10,-4,1,9.9,338,house,7,3,0,4,10.76,2,2,2,0.575068,2,1460,1,2,2,0,22.487999439239495,17.875,94872.77806436212,49.96861648413781,16.221862143101493,42.30769230769231,23.076923076923077,34.61538461538461
010502088800712138,1,-11,1,9.9,333,house,3,1,0,2,0,0,0,0,0.010806,1,730,1,2,5,0,0,14,137903.9087863448,59.61258987732924,16.139855530542768,43.333333333333336,36.666666666666664,20
synthesized15,6,-5,1,9.9,199,house,8,4,0,4,1.42,1,0,0,0.44804400000000005,6,1460,1,2,8,12924.332136800002,20.224999487400055,25.875,18165.501440862405,29.932548729836043,23.694478178475105,33.33333333333333,52.38095238095239,14.285714285714285
010502088800712073,8,-3,1,9.9,288,house,4,2,0,2,4.909999999999999,4,0,0,1.20908,2,730,1,2,2,8730,7.037999868392943,14,32843.2948841115,0.01,13.09595099552382,50,27.27272727272727,22.727272727272727
010502088800712100,-4,-1,1,9.9,131,house,15,7,0,8,12.71,3,4,2,3.0897080000000003,5,2920,1,2,6,59557.51386256,61.249000668525646,49.75,89664.44404579618,114.353515128856,52.09042498229738,62.5,25,12.5
010502088801503021,-3,-6,1,9.9,122,house,4,2,0,2,4,1,2,1,3.9320618945312495,4,730,1,2,29,437967.9167138671,22.511999487876885,11.375,577365.8225540188,0.01,10.152140277184905,75,10,15
synthesized29,2,-1,1,9.9,351,house,3,1,0,2,4.04,1,1,1,0.965727,4,730,1,2,5,0,9.743999719619747,11.375,238717.75790667563,9.403082418122686,13.429590073672557,60,40,0
010502088800201099,12,16,1,9.9,342,house,6,3,0,3,21.74,3,7,4,1.200438,3,1095,1,2,16,224895.1643436,3.351000040769577,18.375,358005.8841185074,18.991245199215445,16.243081578820863,45.83333333333333,41.66666666666667,12.5
010502088800712002,-16,4,1,9.9,92,house,3,1,0,2,1.3099999999999998,0,0,0,0.051294000000000006,1,730,1,2,2,0,0,14,144734.81657870425,0.01,15.323726341218016,34.48275862068966,34.48275862068966,31.03448275862069
010502088800712054,-13,-16,1,9.9,3,house,8,4,0,4,15.35,7,3,1,1.9166103984375,2,1460,1,2,27,442234.4240507813,24.799999773502346,27,469015.3600309271,22.245785160949772,27.4984601595709,48.275862068965516,31.03448275862069,20.689655172413794
010202088800802033,-12,-1,1,9.9,134,house,7,3,0,4,5.72,1,1,1,0.159076,3,1460,1,2,1,21182.324,19.356000065803535,21.125,276689.4756999572,16.7839760719648,22.26008336035111,52.63157894736842,42.10526315789473,5.263157894736842
010502088801503112,4,5,1,9.9,338,house,7,3,0,4,6,0,3,3,3.4560037890624997,4,1460,1,2,16,178287.44284785545,24.903999567031857,27.125,295582.599258202,22.390257256268487,27.352039588096055,42.30769230769231,38.46153846153847,19.230769230769234
010502088800712064,-11,-11,1,9.9,202,house,7,3,0,4,5.49,1,2,2,2.0465990976562503,5,1460,1,2,6,8376,11.069000124931339,26,8889.28033412968,0.01,24.280365522298588,54.166666666666664,29.166666666666668,16.666666666666664
010202088800802048,0,-13,1,9.9,37,house,5,2,1,2,3.52,1,1,1,14.360209,4,730,1,2,5,8376,9.301000058650974,4.375,96567.19750919679,9.433897628570854,7.907903777164999,20.689655172413794,62.06896551724138,17.24137931034483
synthesized22,15,3,1,9.9,102,house,3,1,0,2,8.899999999999999,0,0,0,1.202177,2,730,1,2,15,70203.7480891,16.23999953269958,14,75547.07360835008,73.28150203068844,16.1942729813923,38.095238095238095,57.14285714285714,4.761904761904762
synthesized23,12,8,1,9.9,321,house,3,1,0,2,0.08,0,0,0,10.814362,1,730,1,2,1,0,4.8270001411438,14,12757.949616188242,4.453851423264097,15.414976298805378,58.620689655172406,24.137931034482758,17.24137931034483
010502088801503130,-10,14,1,9.9,40,house,6,3,0,3,0.08,0,0,0,0.6000967968750001,2,1095,1,2,9,60716.078816203124,0,21,113589.13534322887,52.457065663368596,24.691770781245665,42.857142857142854,57.14285714285714,0
010202088800802002,-4,9,1,9.9,52,house,7,3,0,4,3,2,1,1,0.180417,4,1460,1,2,4,28734.644690549998,15.055999994277958,17.125,30407.306124547293,12.642145896449026,18.140286492173033,55.172413793103445,27.586206896551722,17.24137931034483
010502088801503015,-8,0,1,9.9,152,house,4,2,0,2,3,1,1,1,3.1798859472656247,4,730,1,2,3,0,0,14,94594.01781904796,38.91661722824199,14.74658842763385,34.78260869565217,47.82608695652174,17.391304347826086
