030304088800906134,-12,0,1,9.9,318,house,5,2,0,3,0.08,0,0,0,1.168733,6,1095,3,4,16,191023.77935463333,3.901999950408936,21,265878.8193518014,18.04005638391049,19.758128032152587,43.47826086956522,30.434782608695656,26.08695652173913
030204088800906123,-10,-11,1,9.9,24,house,6,3,0,3,3.41,3,0,0,0.7482,5,1095,3,4,7,29269.713648,26.35299897193913,18.5,84596.26653073293,54.46687158899151,20.59276234773153,52.38095238095239,38.095238095238095,9.523809523809524
030204088800906048,-14,-16,1,9.9,129,house,5,2,1,2,4.5,4,0,0,0.996835,7,730,3,4,5,13206.534523,23.61399912834167,7.125,397355.48784373474,37.357903500176434,9.245867126965875,39.130434782608695,52.17391304347826,8.695652173913043
031004088800408120,-3,-11,1,9.9,72,house,3,1,0,2,0,0,0,0,0.016465,1,730,3,4,2,6279.8550000000005,10.07200002670288,14,13714.619449420357,0.01,16.331974468636286,22.727272727272727,54.54545454545454,22.727272727272727
030904088800702148,-3,-7,1,9.9,157,house,9,3,1,5,15.14,6,4,2,12.828225,8,1825,3,4,16,340960.75638375,25,23.625,584122.2891480478,61.51874236899124,23.13880574237995,40,36,24
030204088800906078,5,7,1,9.9,81,house,6,3,0,3,2.42,2,0,0,1.156455,6,1095,3,4,12,170151.795,6,13.75,438196.1677388655,30.18581196119147,12.503913645478342,40.74074074074074,33.33333333333333,25.925925925925924
030504088800305170,1,9,1,9.9,272,house,1,0,0,1,9.45,4,1,0,0.5709489999999999,5,365,3,4,5,11601.013446679997,0,7,168186.29003556294,0.01,6.66691345642706,45.83333333333333,25,29.166666666666668
030904088800702004,-13,1,1,9.9,318,house,7,2,1,4,4.61,1,1,1,1.362755,4,1460,3,4,8,0,11,15.75,136040.2473369431,0.01,14.948175522610905,45,40,15
030504088800305021,-5,14,1,9.9,120,house,3,0,1,2,9.62,7,0,1,1.1739,5,730,3,4,3,8376,11.865000247955319,14,169472.44617458628,29.19679289956452,13.426435583108544,35.294117647058826,47.05882352941176,17.647058823529413
030304088800906174,-2,6,1,9.9,190,house,2,0,1,1,2,0,1,1,19.114735,9,365,3,4,10,221349.04520011108,1.825999975204468,-0.25,310512.0802568658,17.48058746841142,1.9741831369275964,32,52,16
030604088802001091,-2,-9,1,9.9,17,house,8,0,7,1,4.46,4,0,0,1.652697,10,365,3,4,14,159459.84432102003,7.1899999999999995,1.5,279602.0503232887,45.89566028621693,2.4696785428929675,40.74074074074074,48.148148148148145,11.11111111111111
031004088800408183,-5,11,1,9.9,281,house,8,3,1,4,6.89,3,1,1,2.73314,4,1460,3,4,28,310924.395,23.78399991989136,21,359943.5010526903,52.95774233350373,23.27549736052733,57.14285714285714,33.33333333333333,9.523809523809524
030304088800906161,11,-2,1,9.9,48,house,8,3,1,4,6.34,0,1,1,7.816381,16,1460,3,4,19,331691.380943075,4.56499993801117,21,333476.82042552665,21.547630578892466,19.85048199269417,48,32,20
031004088800408024,-13,13,1,9.9,266,house,8,3,1,4,9.509999999999998,8,0,0,0.77909,3,1460,3,4,7,8730,13.87399995326996,21,39459.784473303764,29.383614855621357,25.61904072374637,59.09090909090909,36.36363636363637,4.545454545454546
031004088800408141,-13,-5,1,9.9,323,house,8,3,1,4,6.62,3,2,0,1.44355,6,1460,3,4,14,152277.74464333334,21.29700011014938,22.75,182671.90591206856,25.260486872128414,23.072536896650714,54.54545454545454,27.27272727272727,18.181818181818183
030804088800503079,11,11,1,9.9,154,house,7,2,1,4,2,0,1,1,1.266524,5,1460,3,4,2,0,19.17000007629391,4,10649.380997572689,8.994247184122486,4.451025204508458,54.54545454545454,36.36363636363637,9.090909090909092
030604088802001031,-13,7,1,9.9,343,house,4,0,3,1,4.29,0,1,0,0.5364059999999999,4,365,3,4,5,12674.514864899998,10,7,240196.7255159536,8.311182636422911,8.737883143217795,40.909090909090914,50,9.090909090909092
030204088800906003,-13,10,1,9.9,40,house,8,4,0,4,3.83,0,2,0,1.819135,9,1460,3,4,12,87470.37166666667,16.177999436855316,23.125,192203.47889747753,0.01,25.37312155148356,50,45,5
030704088801302087,8,-3,1,9.9,266,house,7,1,1,5,0,0,0,0,1.1409799999999999,5,1825,3,4,9,99483.612,0,30.625,130973.56845193503,0.01,32.060659377090566,25,50,25
030604088802001163,12,-14,1,9.9,151,house,8,0,8,0,5.06,2,1,1,0.920875,7,0,3,4,5,73030.44642857143,5,-4.625,95604.25271191605,21.13008203842754,0.01,47.368421052631575,36.84210526315789,15.789473684210526
030104088800901014,15,-11,1,9.9,110,house,3,1,0,2,2.36,2,0,0,2.38151,3,730,3,4,1,0,9,14,56588.53316586086,0.01,15.522127813477889,39.130434782608695,30.434782608695656,30.434782608695656
030604088802001037,-5,-1,1,9.9,111,house,4,0,3,1,1.48,1,0,0,0.656896,5,365,3,4,5,0,16,6,472.0390241069348,38.51446123347381,7.464087868056448,33.33333333333333,38.095238095238095,28.57142857142857
030204088800906160,15,-3,1,9.9,66,house,4,2,0,2,4,4,0,0,0.9260603496093749,6,730,3,4,1,8730,0,14,44800.64492019196,75.70822564005314,18.722756442007896,45.83333333333333,29.166666666666668,25
030304088800906010,11,16,1,9.9,338,house,5,2,0,3,0,0,0,0,2.0019823333333333,15,1095,3,4,22,239681.3343031289,0,21,508453.72337724315,0.01,21.27107689044831,22.22222222222222,61.111111111111114,16.666666666666664
030204088800906093,16,11,1,9.9,128,house,4,2,0,2,3.34,1,1,1,0.35697,3,730,3,4,7,51748.53,5.827999830245972,5.875,269663.19225720986,18.514209212714597,5.557371057165805,58.333333333333336,29.166666666666668,12.5
030204088800906033,-7,4,1,9.9,252,house,4,2,0,2,2.26,2,0,0,0.55094,3,730,3,4,4,8730,22.2040004730224,12.125,214237.41188728806,38.24973201806341,11.151157335069609,58.333333333333336,33.33333333333333,8.333333333333332
030304088800906149,9,-14,1,9.9,71,house,9,4,0,5,9.23,6,0,0,9.875150999999999,15,1825,3,4,25,382672.48046843987,5.152999877929678,28,611877.8430273845,59.17483507544372,29.967500020063174,54.54545454545454,36.36363636363637,9.090909090909092
030604088802001073,13,13,1,9.9,213,house,4,0,3,1,14.59,7,1,0,1.637134,6,365,3,4,7,35909.40368406667,5.859999999999999,3.5,46563.588427317176,16.482604666485955,5.374363869730107,39.130434782608695,43.47826086956522,17.391304347826086
030704088801302038,0,-8,1,9.9,144,house,9,2,0,7,13.399999999999999,5,2,2,1.3745150000000002,6,2555,3,4,4,44871.70824966666,24,36.375,47693.483830764184,28.200426767427373,38.24947021612827,45,30,25
030904088800702076,-15,11,1,9.9,226,house,6,2,0,4,0.86,0,0,0,0.6961849999999999,4,1460,3,4,4,16178.203217749997,18,24.25,34532.05862516946,14.824009130874453,26.36140056004851,58.620689655172406,27.586206896551722,13.793103448275861
030104088800901126,-3,6,1,9.9,280,house,8,4,0,4,8.629999999999999,2,1,1,1.9060079999999997,6,1460,3,4,23,311635.12464879995,21,27.25,339207.3430560528,66.6270852717448,31.616278344475543,50,20,30
030504088800305051,1,0,1,9.9,101,house,6,1,1,4,3.89,3,0,0,1.186925,7,1460,3,4,7,89342.93985071429,72.21600151062,28,104387.32231932308,75.93799226257346,31.774844597133722,65,25,10
030904088800702022,14,-8,1,9.9,109,house,8,3,0,5,3.91,1,1,1,1.9379149999999998,3,1825,3,4,3,8376,20,33.625,80586.42333733814,0.01,34.62512168085665,55.55555555555556,33.33333333333333,11.11111111111111
030604088802001001,-1,3,1,9.9,257,house,9,0,5,4,15.82,7,1,0,3.117274,8,1460,3,4,15,179667.68475000001,38.8185002803802,18.875,290067.2561915086,50.69263508716922,19.932687615368376,55.55555555555556,33.33333333333333,11.11111111111111
030304088800906110,11,1,1,9.9,97,house,3,1,0,2,0,0,0,0,11.390166,18,730,3,4,44,695922.3810083999,10.2554998397827,14,727717.5528804027,8.599304121534768,13.709657024034785,20,40,40
030204088800906013,2,-14,1,9.9,288,house,8,4,0,4,4.67,1,1,1,0.9479700000000001,3,1460,3,4,9,30344.520234000003,11.1020002365112,23,191040.72585121111,0.01,21.250584197045843,70,15,15
030804088800503110,2,3,1,9.9,250,house,4,1,0,3,0.9400000000000001,0,0,0,0.480454,2,1095,3,4,3,0,8.06799983978271,12.75,4885.147306315757,14.63372626662172,10.182673921905554,56.00000000000001,36,8
