010503088802304057,-13,-12,1,9.9,45,house,7,3,0,4,12.290000000000001,4,2,1,1.737291,2,1460,1,3,22,411246.53849999997,30.251999855041504,21.875,415667.55763587734,5.081258676957123,25.983186975509447,36.84210526315789,42.10526315789473,21.052631578947366
synthesized11,-3,-2,1,9.9,240,house,3,1,0,2,8.899999999999999,0,0,0,1.635158,2,730,1,3,2,0,10.679999828338632,11,44055.204485043425,0.01,13.532701447063218,52.17391304347826,39.130434782608695,8.695652173913043
010503088802304003,15,11,1,9.9,233,house,7,3,0,4,36.52,7,8,7,5.914185,4,1460,1,3,15,160586.19791775,37.15599960088729,24.125,267558.1370674328,26.99502126388385,21.640253412956756,54.54545454545454,31.818181818181817,13.636363636363635
010403088800404065,-9,-2,1,9.9,19,house,7,3,0,4,10.719999999999999,3,1,1,2.675897,7,1460,1,3,5,37609.310618599986,20.69999992847439,23.25,42777.79088673798,0.01,23.864035536061216,45.45454545454545,54.54545454545454,0
010503088802304075,-11,-2,1,9.9,130,house,10,5,0,5,15.79,5,1,1,3.2769660000000003,3,1825,1,3,16,136309.62798519997,57.939999818801866,30.5,269279.03327146824,85.3288206676686,30.895674024288507,57.692307692307686,23.076923076923077,19.230769230769234
010503088802304130,14,-7,1,9.9,132,house,7,3,0,4,12.229999999999999,4,2,1,4.005762,2,1460,1,3,18,224128.36994459998,42.77599972486495,24.25,379056.2512375116,40.00388478634608,27.746230466420965,39.39393939393939,39.39393939393939,21.21212121212121
synthesized27,-5,-10,1,9.9,125,house,5,2,1,2,0.16,0,0,0,0.41417,4,730,1,3,3,44483.4975,19.79099988937373,14,199437.75286072996,0.01,17.67134117825321,59.25925925925925,33.33333333333333,7.4074074074074066
010203088801001032,14,6,1,9.9,114,house,2,1,0,1,0,0,0,0,0.076772,1,365,1,3,1,0,4.034999907016755,6.75,12935.433646474623,0.01,5.012372079803832,45.83333333333333,41.66666666666667,12.5
010103088801804051,9,-14,1,9.9,113,house,3,1,0,2,8.899999999999999,0,0,0,0.8519013333333333,6,730,1,3,12,84597.12748702221,11.180000185966495,14,302007.14861591137,45.452055673910394,15.091918172009102,53.57142857142857,28.57142857142857,17.857142857142858
synthesized21,7,4,1,9.9,121,house,4,2,0,2,0.12,0,0,0,8.33,1,730,1,3,2,0,0,14,150804.42259446153,12.283783837642932,15.892432072904308,47.05882352941176,35.294117647058826,17.647058823529413
synthesized3,11,2,1,9.9,270,house,6,3,0,3,0,0,0,0,0.20084100000000002,1,1095,1,3,3,0,48.128998756408635,21,28776.05558331206,80.40750082529658,21.891746043893693,50,27.77777777777778,22.22222222222222
010103088801804145,13,-13,1,9.9,83,house,9,4,1,4,16.84,16,0,0,10.802795,7,1460,1,3,42,704055.6235714286,25.280000686645504,28,1008133.8947370661,57.65754377873928,29.301654247383382,48.275862068965516,34.48275862068966,17.24137931034483
010503088802304112,15,-2,1,9.9,257,house,6,3,0,3,6.5,3,1,1,0.57903,1,1095,1,3,6,0,37.541999816894524,16.5,256737.29750805418,31.58662863713684,18.563227914933044,57.89473684210527,21.052631578947366,21.052631578947366
010303088800605040,-16,-4,1,9.9,300,house,8,4,0,4,8.39,5,1,0,0.944449,2,1460,1,3,17,208204.3515,12.46499955654144,20.25,273444.41544468066,7.85157764591775,21.423405833220556,56.52173913043478,26.08695652173913,17.391304347826086
synthesized7,10,2,1,9.9,192,house,9,4,1,4,33.660000000000004,11,5,1,5.914185,2,1460,1,3,25,314830.3958355,91.07999920845032,21.25,406735.94358643773,103.74879927676916,22.242681003259083,33.33333333333333,52.38095238095239,14.285714285714285
010503088802304021,15,14,1,9.9,264,house,6,3,0,3,9.91,4,1,1,1.19779,3,1095,1,3,7,25836,2.720000028610232,14.75,98473.16227683824,0.01,14.825717443943994,60.71428571428571,25,14.285714285714285
synthesized8,5,-1,1,9.9,189,house,8,4,0,4,6.77,6,0,0,9.655603999999999,9,1460,1,3,27,611273.2223451553,14.435000300407419,19.5,724662.299622871,16.556748463991603,20.054445502761578,55.00000000000001,40,5
synthesized20,4,-14,1,9.9,9,house,6,3,0,3,12.829999999999998,6,1,0,0.944449,1,1095,1,3,2,8730,6.477999806404114,18,94363.18024516127,23.022677928076767,19.07304591125898,47.05882352941176,29.411764705882355,23.52941176470588
010403088800404106,-9,7,1,9.9,121,house,8,4,0,4,5.89,2,1,1,2.124199,11,1460,1,3,7,109314.68128939999,22.91799986362453,28,188190.26695361006,10.452260167158407,34.42628977458446,30,55.00000000000001,15
010203088801001145,1,6,1,9.9,300,house,11,5,0,6,8.15,3,2,1,0.728834,3,2190,1,3,18,213232.532,114.23999845981598,3.5,399568.7400984843,134.93994074461995,5.832908580491238,42.857142857142854,39.285714285714285,17.857142857142858
010503088801501062,15,-13,1,9.9,295,house,4,2,0,2,13.47,4,3,1,2.684886,1,730,1,3,16,279324.8538276,20,14,283460.1403339526,0.01,14.759736434483667,51.85185185185185,40.74074074074074,7.4074074074074066
010403088800404040,-10,-10,1,9.9,120,house,8,4,0,4,7.62,2,1,1,1.614906,6,1460,1,3,12,151254.62742659997,18.801999926567042,21,248001.34415918,57.686226001784895,23.9513183428564,48.275862068965516,41.37931034482759,10.344827586206897
010503088802304166,-14,16,1,9.9,316,house,3,1,0,2,1.8199999999999998,1,0,0,1.166448,7,730,1,3,8,98193.53771382857,2.886000096797944,11.375,115730.182369106,0.01,11.386637038691347,45.83333333333333,41.66666666666667,12.5
synthesized13,-3,5,1,9.9,248,house,6,3,0,3,6.42,2,1,1,0.9597236666666666,7,1095,1,3,8,102879.85387224762,20.224999487400055,17,136754.03886340454,40.42465724883767,16.062502735767232,54.166666666666664,37.5,8.333333333333332
synthesized19,-16,-12,1,9.9,69,house,5,2,1,2,9.66,0,1,0,0.534728,2,730,1,3,5,0,33.7290000915527,11.375,44541.48054888485,73.58318409274523,11.38838227807323,52.38095238095239,33.33333333333333,14.285714285714285
010503088801501372,8,-15,1,9.9,178,house,8,4,0,4,8,0,4,4,2.595366796875,2,1460,1,3,3,0,0,28,2932.833503735914,22.39192621360713,29.924533900322245,32.142857142857146,35.714285714285715,32.142857142857146
synthesized17,0,16,1,9.9,14,house,3,1,0,2,0,0,0,0,0.229448,1,730,1,3,5,0,5,11.5,8159.057625724756,0.01,9.332729606702653,26.31578947368421,63.1578947368421,10.526315789473683
synthesized18,-1,2,1,9.9,273,house,4,2,0,2,0,0,0,0,7.7043,2,730,1,3,0,0,4.8270001411438,14,7696.55444380307,13.75699275465185,15.83935067400323,43.47826086956522,52.17391304347826,4.3478260869565215
010503088802304053,-4,-11,1,9.9,309,house,6,3,0,3,15.59,4,3,2,2.754125,3,1095,1,3,7,110704.95449166668,31.74199968576431,16.5,183192.83775192453,94.46456981227027,20.720566754265725,47.05882352941176,41.17647058823529,11.76470588235294
synthesized29,-14,2,1,9.9,39,house,9,4,1,4,15.7,10,1,1,1.9166103984375,5,1460,1,3,10,34212,28.168000698089596,21,49398.948738482024,40.73198811699413,25.314155982157683,42.10526315789473,42.10526315789473,15.789473684210526
010303088800605014,-11,8,1,9.9,292,house,8,4,0,4,3.5100000000000002,1,1,1,9.738881,2,1460,1,3,32,506346.7537723,32.47500002384192,18.5,514543.12437885377,4.0506746547598915,18.84749302073599,60,30,10
010403088800404002,-4,-4,1,9.9,48,house,5,2,1,2,0.36,0,0,0,1.1169619999999998,3,730,1,3,13,164627.33799999996,7.144000053405756,14,282386.9312435009,52.39108084831772,14.005565564712608,36.666666666666664,43.333333333333336,20
synthesized12,6,2,1,9.9,349,house,9,4,1,4,37.98,13,5,1,0.41946700000000003,2,1460,1,3,11,42588,2.6020000278949778,14,422871.4883708651,12.355040673718872,16.878517700171074,52,24,24
010203088801001095,-16,14,1,9.9,144,house,1,0,1,0,2.06,0,1,1,0.20796399999999998,1,0,1,3,3,0,11.413999795913698,-10.5,25034.50871042468,23.437915537092465,0.01,64.28571428571429,21.428571428571427,14.285714285714285
010503088801501236,16,-7,1,9.9,91,house,5,2,1,2,10.56,3,2,2,2.536907,3,730,1,3,4,8376,40,14,90583.78826482248,41.58672408693461,15.263357108200976,42.10526315789473,47.368421052631575,10.526315789473683
