"040101088802202007","040101088802202029","040101088802202040","040101088802202062","040101088802202073","040101088802202106","040101088802202139","040101088802202172","040101088802202205","040101088802202238","040101088802202271","040101088802202304","040401088801103004","040401088801103022","040401088801103040","040401088801103058","040401088801103071","040401088801103076","040401088801103085","040401088801103128","040401088801103146","040401088801103164","040401088801103182","040601088802303004","040601088802303005","040601088802303020","040601088802303035","040601088802303050","040601088802303061","040601088802303066","040601088802303081","040601088802303096","040601088802303111","040601088802303126","040601088802303141","040701088801502007","040701088801502043","040701088801502190","040701088801502263","040701088801502301","040701088801502311","040701088801502376","040701088801502432","040701088801502470","040901088800304008","040901088800304032","040901088800304054","040901088800304075","040901088800304099","040901088800304120","040901088800304125","040901088800304144","040901088800304166","040901088800304188","040901088800304210","041901088800103002","041901088800103012","041901088800103017","041901088800103027","041901088800103032","041901088800103047","041901088800103062","041901088800103077","041901088800103092","041901088800103107","041901088800103122","041901088800103137","synthesized1","synthesized2","synthesized3","synthesized4","synthesized5","synthesized6","synthesized7","synthesized8","synthesized9","synthesized10","synthesized11","synthesized12","synthesized13","synthesized14","synthesized15","synthesized16","synthesized17","synthesized18","synthesized19","synthesized20","synthesized21","synthesized22","synthesized23","synthesized24","synthesized25","synthesized26","synthesized27","synthesized28","synthesized29","synthesized30","synthesized31","synthesized32","synthesized33"
0,81.8600257666686,74.5129780866136,25.0800959148972,45.3845788219597,35.8988548518678,41.0824893720601,84.0079897813833,97.2845103684659,84.2120084016194,61.9075707247086,65.0142218750533,46.5292700597185,39.0574623303679,60.6748599123604,81.8248040482241,18.1933115166721,44.0693417875868,40.7424766378993,46.9113082178218,32.9714690644223,55.8275619915168,22.8114306777719,37.2164166838246,24.6786487904287,47.9380653349977,30.9747303693432,47.2858422705977,66.7012938251735,27.5064710931149,43.9564943034598,43.5760598216302,37.3319493148686,22.5721430220413,48.249681627502,77.6669632119859,61.2382448524991,130.617083548968,26.4273965870388,67.9793707453256,169.40023429069,33.1481880596543,101.637767727467,36.988191334844,136.898589290164,241.264620019307,169.819590927264,30.4451832941026,87.7175662679231,123.33096314748,72.1400700300977,91.0966718770869,35.653677464105,125.511563179346,109.61737071944,74.2257027903343,37.0920482468477,66.5729834566774,31.4294692544472,27.390459214441,41.3853811830557,50.163863858097,42.7698659441613,51.2547676038118,19.6328225113854,42.0084565303372,120.984344443694,40.922057239971,48.865288396761,56.5505129819176,47.3263525735841,25.8277629117856,48.3407330558179,34.7533768106259,32.3497920114767,64.9964464360577,17.5791515621478,133.420657543648,109.725433534649,32.6616447474163,41.3851786814592,130.44771862689,75.0318089017459,102.805724810758,103.127238521549,142.956473127085,36.2909894554443,58.7058824354746,171.641079545452,35.5111019747294,22.5672353927552,78.3925664150166,66.0752155169402,49.1269109075643,39.0045493351579,44.30757281708,29.4710746400689,48.4401697083411,28.8619842578168,44.7905112890178
81.8600257666686,0,42.8078766318748,85.5582918156991,89.0322815771795,54.4444075906789,90.9037971832687,33.4340641213301,43.9799852349503,45.2692013496649,58.4715741205235,39.1094977981909,90.4396313771935,84.5250818750323,92.7903559633554,56.7723641246696,86.7981652501364,95.2149135627735,96.0684560825927,94.420843369135,78.5595066809294,84.2867283718011,94.3574139733999,91.9704660226248,93.8674382758076,90.4967651061185,64.2591441314475,91.4268238764656,97.1555377403727,92.2476478748139,90.3586544510872,90.2905042359365,77.8615068316837,86.1607058372522,96.2402868490267,20.0110802632667,44.2497426842585,61.1856257433429,98.9218619388974,47.0222024403718,94.1430909098142,66.8936026302276,39.0360992253973,94.7192654836667,58.9156448141013,167.30425528864,100.106307602379,91.9976726646996,26.4748062053977,55.3083355581599,43.4077867938582,39.6270016635358,91.6252929423745,48.2149598432408,36.9156904667393,39.2865837566172,92.0882803219172,83.6624882983176,89.9179667829247,79.8455114309436,93.9406621543723,62.8360020199472,89.1303071858078,68.6610523548162,94.5359480785395,79.4413082125251,44.6880887160717,53.9637831384198,86.064552721793,60.3123990157274,51.4156070995799,97.4837191263055,92.4514904975265,76.802998185458,91.4332282278359,61.871124156936,80.5440568406676,57.4376574854977,39.2704200722387,74.8741724868022,77.8425926504608,53.1903319021998,60.4059136345069,38.0913256449558,92.1771395974563,66.4245245278607,91.3324673854145,28.1071149752654,97.9587038467551,62.4299423458165,81.7763595235009,40.9594885933116,95.5627048811725,84.0103519900346,96.1967127354903,68.340123940187,80.6021824969529,38.593622191971,89.9748590639737,92.3013185934083
74.5129780866136,42.8078766318748,0,83.1688776206718,89.203790315114,64.5785049495436,83.2561786008025,48.2846169910684,42.4845483554096,47.9302758485517,34.0923763014462,63.6797595706819,61.2645383416692,79.3298515312265,75.3432021997273,51.8455945608949,82.1847529518476,76.0230825781991,90.1989098607592,73.9779592356935,56.7061581484653,63.7665415726812,87.7529392476279,78.6815468719554,77.3747730611443,69.5060553753768,67.5040970875547,78.4804170507433,78.4601055160583,87.2136620587249,69.5499814729349,77.9326912201949,76.2545258402796,68.4768111338501,70.6389970220032,48.5001945871507,41.9091750579398,100.664850530497,94.1482648029457,40.0968001156589,120.653145980751,73.0168771838174,72.9463469639706,78.7903545327407,86.1261646280542,198.488554719591,134.186380815251,82.102888164791,59.0705269833286,76.0271837332975,50.0775617625388,69.232452294429,79.6536934074813,74.0297134680053,71.8240828546038,30.8289021147375,82.5635700029886,66.7831176447091,79.595920776821,61.4499688392166,73.6369048445129,42.3744969227683,76.9699475825807,45.343773086546,89.2997217776221,59.2904431723989,61.9179149853173,44.2825723508723,69.1646100418895,41.559900907745,37.3630041250079,93.3609027218589,85.4540615838985,59.3980511641413,83.6462662702139,45.7390253353917,65.9416853589647,87.860024892722,56.869969250934,72.4899092117545,62.3035984368933,82.0027675477447,63.6731347664371,51.8910305964351,68.9334496504309,89.3719713317662,87.7513029625401,31.3872489548865,134.727102277616,68.3569795709969,73.9458433769279,40.6045754097088,73.3847472904718,57.2143525801533,79.4583442492081,59.7138475022095,74.3721706894842,53.3731706745766,80.2052737831172,76.1205375507845
25.0800959148972,85.5582918156991,83.1688776206718,0,37.8431413871492,36.285086605705,30.7845526850319,81.4032563450478,108.679150189662,81.8242811100208,64.5489313118815,66.872031473538,58.0965532917021,43.7580368218263,58.2895510222258,79.1883738857716,14.8072155259982,40.6598431677197,23.2006696875511,51.9239849644378,43.0574931625346,59.0698245386135,18.5595700366982,28.9219735805675,34.483391393573,49.3520666226128,31.4068118857167,40.5314064094349,61.0871196566154,26.8644281861511,50.7727613134551,42.9437750041875,24.0691485624072,39.9282326701101,64.2326998519271,79.9579518387998,60.9248689279442,127.277203741094,25.3466355021203,66.8074670335137,170.946385766544,23.2495682742917,102.627406214544,37.7389485168528,136.454432630114,242.280396426654,171.10927627226,21.7391894288646,90.520243318995,126.003118026893,73.3015318892671,93.2777182374094,28.1868927974991,124.593507742971,106.936698609589,76.6981716037393,26.8871355819302,61.8001253570361,26.2548718006042,38.7684493776905,43.7912762544699,55.6742502192765,39.5626888232796,53.2299640263662,22.9858630704996,48.5497651427614,126.084632575525,49.1569505523226,44.216333432269,64.4568346519231,63.4677202556757,22.9599440019463,46.6922397057629,41.2281305067688,22.1814218397424,64.8223733075774,37.7935563529385,136.131492136213,115.451472184035,20.795897974582,44.8488015914314,129.467559372496,78.8916741828123,101.489272239912,116.280767558308,147.601384698678,20.0294241617824,63.570969089962,169.971264545863,36.5542261692235,22.4677358400205,76.2047468158887,64.2092716118162,55.3959938417726,40.7613954312117,38.2807542492603,33.4824184249036,53.2429464467423,23.1105495329023,39.9027875029746
45.3845788219597,89.0322815771795,89.203790315114,37.8431413871492,0,46.3112143764733,28.6033045830237,93.3402569859463,115.597804648669,85.9444473349711,69.2094300543463,82.2078744052182,68.484674903166,30.339996782822,64.3084118619977,84.4326701254476,35.8612892976535,61.0150165216828,36.6425684777069,66.3757811298417,52.0879097972338,52.6727387412967,44.080840285355,46.2898176528224,56.0164555311698,50.4395803088753,38.2524034416157,43.5332127930414,61.5463526764635,27.281306245307,48.8668467418238,35.8309664934092,29.7133721352137,55.6879989545292,66.4310374651565,90.5337266730472,74.7311662307342,129.432619143102,52.2778109924949,78.1401390267641,179.752712453533,41.2163123625869,114.220425661197,58.7903839225874,131.712907336449,248.234280282275,178.347888807771,42.9820582998302,101.764416662741,134.874960154072,74.1944509098902,106.757471767732,45.2002143160984,128.483480906556,111.988884911569,73.9636191143177,34.2143609794106,57.2092038537629,35.7879438801861,53.4655382501134,61.4591394151456,70.838521164297,29.9994802039399,60.5168066916023,40.1698651578634,54.6235065617441,130.625145218014,59.9030991083936,52.3117571548273,70.8079701336589,72.7918220295841,47.4048953182059,26.3250481945694,40.7240043981216,35.2149109187131,61.5026597070834,55.9982161132465,143.869336618264,125.031855368342,36.5171761485061,65.1359201438469,134.86590578344,83.6816489168702,105.785912605986,106.340829410525,152.640312654764,31.1592742062476,72.8588299620659,173.362240567803,59.4778163134712,51.1388522755871,81.9825395481892,58.9792586287419,64.093455239872,63.2185317907343,47.2614590548854,31.0181548840244,61.7908815488117,30.4464634741151,51.1538989949742
35.8988548518678,54.4444075906789,64.5785049495436,36.285086605705,46.3112143764733,0,50.9305871964001,59.6033088653805,80.8216124491421,62.7968599719957,57.0417654487373,38.1083219408562,67.4293337879657,44.7439111335455,67.3279203513386,65.3422825252884,37.460468145562,63.2448765534407,51.3267704028994,65.5868067815325,49.7891067471961,62.8129069559392,46.9845892399172,53.4776349155771,54.7168902424557,62.1303271899118,17.3517446942779,57.5879408217912,74.2459886855361,43.4820465908995,60.203226071075,54.4351387025721,35.9989770106202,51.0753676754152,71.530359305715,51.1831574369723,46.642851755669,96.4265349958414,51.063227201596,54.5219999102254,141.42579061525,20.5050845200338,73.2399699227534,59.5556356894267,107.336521621601,210.620290340847,139.789631766088,49.4304231427058,60.6781683868609,99.5659830304404,54.6691072950011,65.4372364247591,52.6364578761396,97.264379936191,78.4229660224126,57.2313274951233,49.4014398996767,67.2965122575544,47.6975144529073,48.3711808033421,62.6758340038991,52.1859689197048,53.807958000423,54.6884503356916,45.7309110221257,55.2809063131401,97.034105085081,38.0697017782032,58.9585222613773,56.7124738343375,45.3032437832057,48.6112239071847,55.8885416430898,46.5462111733588,47.6566243366517,58.3100056093413,44.2584191160843,105.145808241458,87.0296814518444,32.7622531536541,52.8173706382166,100.930715008385,62.0420365784653,78.0787129681858,101.485565397817,116.493417778879,45.4776323319933,38.9528058076123,138.39546381334,26.6376175315158,40.266141248047,58.8096378418615,74.926057773803,63.9639000870901,62.2088603630838,41.5705304260111,37.5384065733379,19.3755236501279,45.498211147685,59.5940883277009
41.0824893720601,90.9037971832687,83.2561786008025,30.7845526850319,28.6033045830237,50.9305871964001,0,89.4827271402432,115.982477096559,87.065635598285,56.6501534891012,83.1988700269643,57.0173095700469,43.8117862135404,62.5253557412469,84.4217387143677,28.364359273536,37.3456248253635,31.0791300175274,59.3493880688498,40.7893955481012,47.6877942625807,31.2817302782842,21.5503230706025,41.7386233528822,31.9099332519104,43.0406347678024,20.7129293015257,39.4915306743307,31.0768560304353,39.1854888258527,29.0680193928985,18.8407493960989,44.8748081086771,58.0521622501083,89.046527546572,63.1633010445908,135.203316125696,43.2540091909744,65.2581329171476,179.612687019995,38.7776382511916,114.443853400805,36.2299753266049,135.872689301808,253.306558877899,183.397365484862,21.1333197957686,102.227390061288,133.107147699961,71.5775612398748,106.5130859258,19.7907963615035,126.905619683946,113.215040523281,70.9429546705458,26.3051411270275,41.1304695719789,19.0033132496441,39.1598391481798,37.6111516250916,55.8310529215763,17.8655027351368,45.8151366312406,35.3651445161011,41.1111863611702,129.977972745859,53.004325019968,27.4037568297779,61.0814177773253,70.3415418708695,38.3458337615086,31.1845233052555,32.2832460000927,14.2478739402489,50.639087813936,47.455364448216,145.093985749108,124.056145486168,23.3589977527205,46.958136317103,133.959469611449,89.3444192821944,100.942737924747,109.655043430673,155.762048743752,18.549238292053,68.9957809562295,179.220048498051,54.8750288496362,37.1693521139916,73.191566198936,42.0953977228105,45.2105900439386,40.91724024605,30.7129004807809,35.1372303405712,66.1908867480088,21.2125505797771,24.401951756712
84.0079897813833,33.4340641213301,48.2846169910684,81.4032563450478,93.3402569859463,59.6033088653805,89.4827271402432,0,60.197606587519,34.71958222994,57.2077022587401,42.1581320411474,88.8264028004654,92.1347722367372,84.9463941282673,44.627233946285,87.0072612517053,85.7720809759123,89.0826237366492,86.9240975859016,79.1127825607541,87.740891291395,91.752026480312,85.7418729660814,90.4252588906094,90.0849415617276,69.8248539512137,89.5535082139177,93.3503246369589,95.6074903823661,93.8280299768912,93.7979712287084,76.5280167224122,87.1530252625131,100.452638914018,26.5355846554777,37.3871650772779,69.6706755647039,96.0877428341411,39.5181122184376,96.150190858807,66.3154557712454,41.7322250688605,88.9626830984724,69.9658262662108,172.153296680517,105.427607025418,87.7223019850853,34.9774736707935,54.0372002664831,46.0406620052492,41.0843230519991,87.0238185027078,50.6798947826377,40.0570117536244,48.2877956091613,88.5944946070723,81.7536517606356,89.3245178319292,78.996784970334,88.4434299218885,56.9637019194116,90.8453442580565,63.3864838467225,95.0724445968664,77.8280136891954,54.4456389901646,55.546891337752,80.7046452879611,61.1700089641749,61.2588374384604,95.3132302246113,97.8762957302579,79.3326645972466,88.6459596057395,64.1484878908826,82.0603145577858,64.9814454232147,46.0785775488608,72.5601880657225,70.7850894726008,55.9341954188679,58.0454475791105,38.6238312833591,108.976311236579,74.6988490971287,89.2770196036378,36.188467140613,105.0803023873,60.4967831062696,76.7940972857981,34.7009681447703,94.0398992280299,82.3121320789625,89.990812118185,65.5297094901299,86.3045562414363,49.0892743938298,88.9566803457763,86.8845033149815
97.2845103684659,43.9799852349503,42.4845483554096,108.679150189662,115.597804648669,80.8216124491421,115.982477096559,60.197606587519,0,62.1065758952274,73.3998679669402,66.527689617087,93.1342441584407,101.163160467866,101.548088448914,69.2773201867127,107.524866109622,111.439987701019,118.622824570103,102.35779939273,88.507829787626,95.3416911561623,114.930462526184,112.267498462423,106.525423562481,105.451772793397,86.7533224301287,112.465543489737,115.971198325574,111.803721122853,101.335445151421,107.959307776247,105.144011505269,96.6143069169742,101.134061038089,52.4771144526053,70.0564202246292,87.8197890050765,118.78113548828,71.7442717985568,99.0638329393373,95.3082783416409,63.6088933039199,112.02871602472,80.3845129426906,170.079490954406,109.432495957383,113.315535242787,52.4421812450623,67.8203238364438,74.4690666286749,63.8780218484329,112.679549681407,70.0496832627197,67.9580855913734,60.4749498000213,111.649349480605,104.148300062509,109.967042258571,93.2692265203233,108.728183493358,77.4002951495628,110.059684477478,84.5310527998126,114.364974525697,94.9533793571308,48.0521292988247,73.047208601769,106.912689336147,75.9832679290237,55.8860751140531,118.405669628928,114.148855684163,92.3007696411629,114.536224240097,82.9042537351683,91.1530025223178,66.5830904706815,37.6906550531391,100.995882355842,95.0739699377074,72.7369530307593,74.3288277282155,62.5208889434308,78.0222122504782,62.9862314695604,116.325985622377,51.4673193896002,112.832098295832,87.0096215554617,101.319146333086,68.7849355967833,111.920482145409,94.8921581079632,112.434055385315,92.5115607385883,98.151582892663,63.1534994695168,109.513681348125,112.212434952366
84.2120084016194,45.2692013496649,47.9302758485517,81.8242811100208,85.9444473349711,62.7968599719957,87.065635598285,34.71958222994,62.1065758952274,0,56.3698128027061,61.9227361131296,80.1652112744748,79.9995223304403,64.1173282088285,15.2206325043916,86.957408959688,86.6258794291368,82.3200936022549,77.6246967216943,72.609174349417,72.6211382799773,94.2870053456016,85.7010457352624,90.5980434120618,84.2054091807945,67.5541026432534,86.164864178163,89.0900226764324,90.1508451947377,84.475373285882,84.9736153149209,76.1501900810052,86.9509292929094,94.6492386231877,51.3164403662518,54.9766073307474,82.8608810900151,100.550079907776,54.7822371297276,116.960697370774,71.6352595937559,68.894982166765,93.4294236247502,75.89713451538,187.658689063684,123.833826678511,89.2089649907231,58.8669840809149,77.6090662717853,56.8959691125743,68.2810217429607,88.0916801694913,69.1373866375713,58.6317898865374,44.0250452567331,79.8457611274432,74.8999875150688,86.4466902359582,79.7087940784085,91.0065143084675,65.1672951977974,83.6712207345732,61.0316984115498,95.7382786857832,76.9902986949187,69.137272100813,61.9000394962292,81.2929959696799,66.9513040120796,63.8647715042434,98.9447228360773,88.4956369677312,72.5728355010775,88.5479688072555,60.3228453545101,83.2455188850805,85.0862333469032,63.0090483675822,75.0742109155954,79.519317197583,75.6659564711861,53.1150981501729,53.3601864956432,90.2886413398897,85.4476799920752,87.8708415174777,45.6298879347788,119.273851220831,72.9192561722503,82.0328906488274,48.0178656686435,85.9936865718916,80.6127569484572,95.3303972839372,66.8334000813695,78.7661092325774,54.0718879518727,83.1530725294385,87.3486290067146
