"010103088801804004","010103088801804019","010103088801804034","010103088801804049","010103088801804051","010103088801804069","010103088801804085","010103088801804100","010103088801804115","010103088801804130","010103088801804145","010203088801001002","010203088801001017","010203088801001032","010203088801001047","010203088801001062","010203088801001080","010203088801001095","010203088801001097","010203088801001111","010203088801001128","010203088801001145","010203088801001152","010303088800605002","010303088800605014","010303088800605027","010303088800605036","010303088800605040","010303088800605052","010303088800605066","010303088800605078","010303088800605100","010303088800605107","010303088800605119","010303088800605131","010403088800404002","010403088800404014","010403088800404027","010403088800404040","010403088800404053","010403088800404065","010403088800404074","010403088800404079","010403088800404093","010403088800404106","010403088800404118","010403088800404143","010503088801501011","010503088801501062","010503088801501114","010503088801501183","010503088801501236","010503088801501306","010503088801501372","010503088801501503","010503088801501572","010503088802304003","010503088802304015","010503088802304021","010503088802304039","010503088802304053","010503088802304057","010503088802304075","010503088802304094","010503088802304112","010503088802304130","010503088802304148","010503088802304166","synthesized1","synthesized2","synthesized3","synthesized4","synthesized5","synthesized6","synthesized7","synthesized8","synthesized9","synthesized10","synthesized11","synthesized12","synthesized13","synthesized14","synthesized15","synthesized16","synthesized17","synthesized18","synthesized19","synthesized20","synthesized21","synthesized22","synthesized23","synthesized24","synthesized25","synthesized26","synthesized27","synthesized28","synthesized29","synthesized30","synthesized31","synthesized32"
0,66.9870401067849,54.3016496738368,55.0647882415871,62.4709132633441,53.2209578739855,1068.32985760729,49.4460425239077,42.6699529738489,74.5588189520413,70.377658782711,306.335197678754,49.542861335692,64.994536275252,230.057990615905,220.80366981041,195.571709156796,47.5532601634711,50.2574788998099,393.23572071847,302.878228669848,281.825114475574,65.7813877224677,45.4788218996445,43.4877884698121,33.6499579590674,22.9277601076067,19.0887140091149,33.1529185123329,25.9068985765713,52.7643901739217,54.0616102120521,67.6313157054188,26.3220738555951,38.9975978741066,50.3639048952952,38.4372311639194,33.3465937897468,19.8368814287767,50.7956742878988,20.0896303706276,63.7259513837787,15.8907345589074,58.0489790035645,55.3167878897312,63.9195513964524,53.0594949628131,71.7927443348725,69.7334145275224,33.8491590816051,30.3772209094258,75.243623032231,39.931579386436,62.5381816680651,62.1471134741188,68.8196005727822,70.0338510723084,63.5912747878487,52.8908508942711,51.2424041164871,35.4887711472394,30.4517411181831,55.0976752447083,61.5148638883335,55.1777481548244,59.6610709848927,46.9126214790666,44.1389513148983,55.9518182357719,69.295300644874,74.7390001475657,60.055445235798,39.6325440016331,52.8849460105306,97.0779813960689,35.4514762552111,243.40611035716,41.5827710914737,28.7547290455074,77.5300322613466,29.0313513807959,25.9404504148903,29.1761957817678,64.6129001340159,47.5461842490434,52.8938095252661,43.8497552092639,40.7982615924525,59.5364186214456,28.723197932143,60.7011937487047,53.3203860365536,46.4948470197484,16.2070373939634,53.1870600767681,53.0953010860893,28.7451854356529,60.89762613205,49.7439846760782,79.3200417457982
66.9870401067849,0,39.9063430930353,45.8520163798435,54.8672394405497,64.8753865144516,1075.00074335508,40.3251318685486,99.4266126572591,114.280306886793,60.0619109738345,356.867905262786,41.8968768881693,23.6516087543661,284.301175272278,269.481258666118,246.999902616384,94.3468455229236,37.9084909710816,442.52548377449,350.203158589485,329.389324466745,48.273278684147,58.9942254115647,89.5469232984623,43.0586303543445,56.5736106621779,83.2024343244726,79.8690443835217,58.9210989851645,93.3416544661868,53.7453296649018,51.2499367283144,80.8625327968442,54.6796102201752,40.9165865383771,101.998226963358,46.0848989036966,80.7531057524567,64.458314254628,61.6402569573931,35.5659112520542,77.4512751635747,55.1834413893643,41.484565609401,74.475831962381,59.2737578732015,41.7423348798911,57.8552695272695,64.8323345198212,62.8696775563801,59.9519001075583,38.0759204465703,54.9658768507734,46.1758793931377,75.8143980233075,63.8607459121436,71.6144361529708,53.5694289650332,51.3100996781185,71.7457136424657,84.1053494564294,83.0941588296549,23.9997339486921,63.0651320952601,68.1401591335263,89.2681565590464,43.3337498240739,42.7963160342262,122.227614869786,54.9407439642172,27.4320875160623,83.3548165177428,49.364376116082,114.064485348971,76.4030062212056,291.222664315094,38.1400764470153,45.8299346032512,121.209696544828,47.2236802620785,75.9958673886474,84.1763259578994,117.114364925985,25.5268592408997,28.4726716493659,75.3455779241884,59.7084160321254,20.9286024378122,53.8769104070109,23.9663407767691,50.8485839137752,40.6651334954615,72.7611035012413,54.1050685353054,27.2827352081922,78.5671905410204,21.0435214215577,46.4172255735955,117.779011810189
54.3016496738368,39.9063430930353,0,43.3081823381019,19.5006074008635,33.1710713390113,1068.95369516349,21.2086875455981,88.2167369275077,116.75367849385,33.3299918274944,353.483584433566,25.2712184426056,28.8811030594514,279.768871006946,268.968302952553,245.971742883375,96.9482375687487,17.0790583659234,440.440534964663,349.455552564027,327.184819855942,21.2896909586139,51.9438686008879,87.8125156738978,44.1242088777853,58.1770930527595,70.8850347869975,70.8328202635759,55.2003866660538,72.7890665552115,17.6400265417829,24.2434197225302,59.2647519718263,55.7505936349462,13.1046957268813,86.4672070516401,37.5664732017995,62.4664648394022,72.074481339589,47.1498631068166,19.6669608638712,69.1899617385252,16.2445031176288,36.377129636278,49.7650071375406,24.1926686658093,37.8421168970486,29.7304794710846,42.4317696776466,59.7295086253868,41.3187426001735,39.5686075340236,20.7652937151804,21.7044012670987,48.3516093467114,66.7753315497243,63.1967418137353,64.7924699795837,48.4815863488535,48.3192378054505,62.8258768012358,69.2948258894058,21.1169919849225,52.6514952907101,51.9015880593282,67.4651663714547,52.9745685796595,8.74562823304512,112.870158143669,46.4041567750353,17.6397531736578,81.2317308530407,56.6011856941335,106.903917044666,70.097374544506,291.863828055438,28.2327498746084,28.1062838672854,118.481501336863,41.6055402530537,50.9894744104781,76.7200859447585,114.418476939887,43.6345603668247,16.8803550436646,49.2853912753956,29.494977592774,20.9285121081038,31.2583096710338,35.4202776860237,40.9507601408923,45.0142603745164,59.8582410187071,20.9745447058423,20.9088266043806,69.7890631775635,24.8074347366386,24.1301768333719,120.07335024085
55.0647882415871,45.8520163798435,43.3081823381019,0,58.9064141339043,40.6728226804099,1062.90238189906,25.7836949387834,91.7971823970396,117.194584189445,65.940389567001,356.838681620274,22.4613374812223,54.1611274914128,280.365883301431,267.905686613496,244.53326274165,85.0140041207063,28.5236312710955,440.986468981922,352.626678895974,325.916346244986,62.8761944072271,75.3263913992603,80.2765132236409,48.305348427351,51.6700646103138,66.51215583194,83.4272962427094,51.4686281565312,84.2263898508474,47.5265570120517,66.7425682606962,74.5396920770811,69.0083499552783,33.0120199460508,91.5561882089651,56.3322338165379,66.5769493032523,79.583446838765,45.472135578811,57.0011982148836,65.7659101691002,54.5407457300737,19.6096431725242,55.643184060476,44.0702130592466,58.5451935687249,66.6129749129818,41.9847537476885,57.6752327992764,67.9689945008087,46.1645956327091,60.9987973257347,52.1937031917741,56.8380880642331,72.9222038589629,68.8411450315511,74.7733987452451,59.9855849404699,58.0260869247682,64.1957404885848,62.6550043414983,49.4176858308618,72.2826619526022,73.1131967206796,73.6407268173875,27.9115839102937,48.4222068842453,106.478375183256,61.202128360774,48.6494837390129,66.1903501221439,52.0067130784468,109.156996193613,80.1445781239852,291.15472900708,24.339993866724,38.2682377932794,122.909018478235,41.0473423577936,54.573265030221,69.9327143733956,111.626673364439,38.7759055382609,32.5334297074269,47.240196212781,58.7202937556845,44.8411352008113,36.6530360207481,31.2965841549758,61.8103428064207,19.9976798990526,66.7487809730848,40.234587539279,31.2290864392034,60.4128134165093,42.8188582663743,29.7532250128097,123.851944961145
62.4709132633441,54.8672394405497,19.5006074008635,58.9064141339043,0,40.1802641329622,1064.55994496753,38.668806723372,90.5939275277635,120.929191140417,21.5377319809783,353.018635271789,42.2518618813299,37.9059606720313,280.76592974865,270.567051382613,248.833585573124,106.617329787923,34.7671797854298,440.156654712752,349.591328010019,327.09622573453,16.1247551724275,52.6972758151429,95.1131301434816,54.2645621307435,70.7975450759047,77.9738410523233,74.5607521973153,64.7485770479181,70.1923541087131,25.890880932309,17.728084872877,60.9207526793881,61.2303352977905,30.187599345212,88.736274538193,43.5294484163663,66.0932330588168,77.3764468634106,54.5276971390629,25.353227084294,76.9132411909356,15.1825396264501,50.124439924904,48.8920389868022,31.5205286651224,38.2493963584437,15.938542264203,52.0109028954232,66.8684600234972,34.0174548339171,49.5522047974883,14.8607562385221,19.9255896968324,44.8458846196951,67.5073600544842,61.8773117602708,71.1457050118431,50.4319375739362,48.3856422744156,65.4982227716068,72.5041419803054,33.2469605858073,50.811312552478,46.8010996021121,65.7928658174937,69.6348747186684,19.9055762777338,115.843674410743,47.5800627880647,30.1717715436973,89.7341500094551,64.8475791966742,103.974488023335,72.9906645153206,293.740514664453,44.6716841847743,38.1688811908799,119.830778542762,51.4293110785912,56.8693768499378,83.4482721997795,119.061548607665,59.0405779989553,35.3910437407044,53.480235561051,27.0104104493066,35.6230650537908,42.3993027874035,49.5134933583754,41.6194909232986,62.6340950078106,64.5254421860708,28.2263799416833,39.7356736796548,76.7851923667136,37.3028912385436,39.836797505615,123.249399720908
53.2209578739855,64.8753865144516,33.1710713390113,40.6728226804099,40.1802641329622,0,1069.89266252243,25.8652190318567,88.8036934201287,125.312033049287,52.8385472245527,355.431611198792,26.3327027929847,60.3500557568516,278.913272077658,271.395849086822,246.412380536264,97.5148172062498,28.8332670656032,442.226678043174,353.249551755728,329.392841817416,49.8905370428274,72.8330211450737,89.921753323381,60.2269870146504,63.3181210599242,65.2313586456362,78.8092192064724,61.8858111724567,75.2846175613194,22.1426525810689,51.2483640941823,58.3684587146048,73.7114265988118,25.7636041674798,82.8959738987987,56.2961352516195,58.5524515436491,90.3463828790757,46.9039406011476,51.6800822666414,67.7120938426144,30.647605557179,41.7686305326898,48.1824476355575,13.7539749830394,64.8605288311955,52.8694721023361,27.7838756580856,67.6161567996481,63.3954690471159,58.6691346346148,39.7143063721274,45.9376843646225,45.1678394684548,85.6148091623331,75.7080406008879,86.1583006831555,67.8887847934383,48.7806809653178,55.3448292056555,67.7232521044447,52.1441114350834,72.5980481109153,69.357179534287,65.030062110108,56.4357607502916,34.382394742083,109.690394612181,66.9604111812432,48.8497142462609,80.2280010017863,72.3470779685599,115.844195900442,80.0791737086566,294.686519084458,34.0452447225744,37.5538041820649,124.788993915068,51.7782676995928,37.0544199814621,75.3636448948313,116.346300975183,61.387328521467,37.334257177655,35.3042136001538,40.2678196231187,49.675681931902,26.5678594670331,54.9452665359702,63.8822668319465,47.9938554816746,63.0249289286237,23.0999797012426,39.2044249998454,67.2470159874789,53.287859954462,21.2857164828337,129.979478525967
1068.32985760729,1075.00074335508,1068.95369516349,1062.90238189906,1064.55994496753,1069.89266252243,0,1071.36389353644,1050.26883097837,1048.1450291629,1050.57776530164,1083.94234545381,1070.22067078133,1070.95980925369,1076.40987821546,1048.85281901028,1085.37882948297,1064.17033274631,1067.14944139888,1057.68224915428,1093.26885053804,996.07937498515,1069.14099240957,1067.05646673533,1042.57219710929,1057.50799738618,1074.38248363762,1062.70473375804,1074.79700805438,1051.99558769838,1024.90940689505,1075.74982530243,1075.72311255193,1074.63395193576,1069.40576121084,1068.16190425898,1062.41390271678,1067.97776820462,1056.24724653078,1062.67859100514,1053.86764964818,1075.24895066659,1067.12224232922,1069.55166350835,1052.28847238272,1024.85354983739,1069.23741860885,1050.22033025048,1055.84321462554,1075.42802813586,1050.29589064075,1035.53213489979,1054.1853543646,1075.79511079585,1055.34754683202,1036.22111961167,1037.61618525045,1028.12112448976,1071.55073160785,1049.98677680055,1043.14469202481,1045.02796312441,1016.80014296555,1075.01910985504,1036.91038100263,1031.9318509535,1030.19828024583,1071.95572555075,1075.37132953992,1020.2100168767,1026.97821370183,1075.05799080459,1042.46254843877,1038.91775183082,983.618430391428,1060.16162415898,1071.24743318799,1074.87192978305,1063.85303817552,1074.33499172904,1054.01311383161,1064.84890757637,1050.13914748236,1055.4664667915,1069.41872479198,1070.25589406931,1041.90036605281,1068.58612044027,1075.00308158348,1070.91363370793,1057.46435575257,1042.8869701579,1066.97314093049,1064.32000191401,1055.8446436545,1075.03975756405,1046.65471877145,1064.11404643419,1075.48692899722,1055.37331997977
49.4460425239077,40.3251318685486,21.2086875455981,25.7836949387834,38.668806723372,25.8652190318567,1071.36389353644,0,88.3187805929317,117.160089190371,50.814303794859,354.958639877008,5.57521196021787,40.2880226817039,279.210270346786,268.727810791317,244.328815399189,89.499893808532,7.6036329388048,441.351081841305,351.024655274217,327.915426832642,41.6368749252623,62.3571689854506,83.4537410848526,44.2478365101228,50.509120164519,64.8256545180862,73.4472764313816,51.1994810712223,77.6857716150022,23.0285453977028,44.4285216649303,61.334901787071,61.0333287315797,9.3756836099942,85.4498992733717,44.0546743354463,60.64058550776,75.9995320005096,42.9531215575526,36.8877291456723,63.8174461047499,31.0964708681626,25.6871063387813,52.0305014321893,23.1300903575939,50.7301847140217,49.3726375334855,33.0758930272825,58.345001985206,56.8121137877512,41.5301901953468,38.3093465235951,37.7636945690622,52.5021679549055,73.858096123766,69.5314180538201,69.5658851151671,56.2360980470714,51.3172212432814,60.5191075752645,67.0443787580415,32.3349201403669,63.6339283628661,64.0893301264148,69.9342778038435,37.9384000661197,24.5812268274874,109.938941417006,55.4413438506824,30.0385147274511,73.9117728182985,56.4588232769717,112.314595240454,73.5136146817135,291.579588512827,15.4485492801887,27.5866684354871,120.573612286012,38.9480199764176,45.23056904489,71.7517775415261,112.073550476222,38.3930843350898,15.144407797601,44.1643534616976,40.6949904847786,28.8421542228703,23.5137625296487,32.6390586918417,52.1983216850241,28.4195236427936,59.7594548720006,22.9172857620562,14.5199781191236,64.0004068239523,31.8334703025608,8.81257242691707,122.002194760373
42.6699529738489,99.4266126572591,88.2167369275077,91.7971823970396,90.5939275277635,88.8036934201287,1050.26883097837,88.3187805929317,0,46.408719837988,91.2922498431355,269.577364493834,88.7117296768025,95.5079366501079,194.658562419617,184.257234096908,163.058276390079,45.1642377263563,87.6270006748244,355.093558679723,267.18447617456,242.691810996958,94.3262512010924,58.5774337028787,30.1192841954761,59.172713819456,54.7901597344144,33.0888965718495,36.4338713298052,47.2129795343964,43.924525378972,89.6686606840373,96.2600923613147,43.2926118672059,52.9265102357981,87.2166584857443,20.6976132268625,59.38514382443,31.7535982821129,55.6918713860127,48.2717948170132,95.1169997616305,33.5171250074845,89.8116291959504,88.4717157431935,82.0790775863288,88.3116817479463,95.4050422345515,92.9147169193245,70.2483819873457,42.2504393891956,93.8973187758402,65.3024924238764,92.6742589343073,88.7443856265823,89.4483275319828,78.4105331228552,70.6293421324896,66.4719165979236,66.503231343893,50.3607687170463,39.820237074827,60.5158056891956,94.525885861554,63.1252713537907,67.0604794512913,44.9326323398955,80.1614375146593,90.5883294148389,39.391670506998,94.3435638207845,93.661154273623,42.3792161797528,69.4655602276389,83.2245093699495,29.7919713574176,208.327899981102,81.0432372249224,63.4803985552196,54.6135766359502,57.5526140383943,55.9274182615483,28.079861714306,35.1885046928312,80.176505701177,88.8525916664423,67.3970482690464,67.3380758522144,93.0927457135981,68.0522238317094,92.6965535759747,70.0769488033846,83.5083423814928,32.0383891188156,85.5351419508266,91.2314329642295,37.2480626223787,92.8680003635282,89.0105221622932,50.3993788503692
74.5588189520413,114.280306886793,116.75367849385,117.194584189445,120.929191140417,125.312033049287,1048.1450291629,117.160089190371,46.408719837988,0,120.009719264115,245.274014394073,117.568682561675,113.331084759299,174.037835438324,155.913673415731,138.805531031938,48.7452800648041,115.805257553328,328.786108082711,239.499327896781,216.270790217665,120.634046683061,74.7254197092638,44.0734099989269,76.56929823973,73.2311559037566,67.5017936503875,57.6180546650377,68.5189738454407,75.9555279249796,122.642194327542,122.819543762852,80.2480240465775,67.3485439243866,116.679401200262,59.3891296932578,81.2933855968827,71.2857912928135,54.542630378055,80.016918414285,118.122222858725,62.8202534464775,122.171396100889,113.128217983337,114.378802945803,123.324315400202,113.887573047277,120.61773440824,105.537051026578,63.2624735574712,117.68240141137,83.1980917288116,123.202953866613,115.420973666978,123.160024227267,87.9861743918304,89.3324689387649,68.496786265423,83.6327137406136,86.0822977563494,79.9847829387007,87.9005314504743,115.46467315301,81.1096212368482,89.7948988105311,81.6814651030822,98.6218519326055,119.362341527266,53.7683733044824,114.235559448261,116.004672767043,59.8055967133433,80.9698526320601,91.0759151279883,50.3938257257369,179.308774989583,107.585829487396,92.4942695292288,45.1637706805193,80.7012624943121,95.3081587675068,55.4629968717944,26.0102390522619,94.3122627004449,114.634596642499,104.77020495804,99.9925079185903,115.060970542316,100.947466862642,110.958689482658,89.4744352082007,105.136490338278,64.1593851031488,118.264794045335,115.324362219028,65.6809641784075,112.520612242804,119.547687888469,13.8726755503301
