"010102088801403001","010102088801403011","010102088801403016","010102088801403026","010102088801403031","010102088801403036","010102088801403046","010102088801403061","010102088801403091","010102088801403106","010102088801403121","010102088801403136","010202088800802002","010202088800802017","010202088800802028","010202088800802033","010202088800802048","010202088800802063","010202088800802078","010202088800802108","010202088800802120","010202088800802124","010202088800802139","010502088800201004","010502088800201022","010502088800201027","010502088800201041","010502088800201057","010502088800201078","010502088800201099","010502088800201120","010502088800201142","010502088800201163","010502088800201184","010502088800201205","010502088800712002","010502088800712020","010502088800712035","010502088800712040","010502088800712054","010502088800712064","010502088800712073","010502088800712082","010502088800712091","010502088800712100","010502088800712110","010502088800712138","010502088801503002","010502088801503015","010502088801503021","010502088801503026","010502088801503040","010502088801503058","010502088801503076","010502088801503094","010502088801503112","010502088801503130","010502088801503148","010502088801503167","synthesized1","synthesized2","synthesized3","synthesized4","synthesized5","synthesized6","synthesized7","synthesized8","synthesized9","synthesized10","synthesized11","synthesized12","synthesized13","synthesized14","synthesized15","synthesized16","synthesized17","synthesized18","synthesized19","synthesized20","synthesized21","synthesized22","synthesized23","synthesized24","synthesized25","synthesized26","synthesized27","synthesized28","synthesized29","synthesized30","synthesized31","synthesized32","synthesized33","synthesized34","synthesized35","synthesized36","synthesized37","synthesized38","synthesized39","synthesized40","synthesized41"
0,306.45723491955,259.006717011402,347.201831322283,339.931863434303,122.071044310025,342.026482044577,293.459644496652,323.387379027815,328.988347912037,85.41506785155,397.80534376483,309.867679531028,253.245253565121,395.618402738563,340.042274495669,317.063041134076,284.267243689854,173.362362105403,287.193526265672,396.073685323629,267.175504757797,326.28088343275,313.013949903579,371.96524452691,368.622665037613,380.165564731791,304.936480154959,369.762704059751,374.806574891986,373.872738316356,369.728481701297,300.1220467047,279.876859934766,393.67400830155,398.407881009035,392.730494263607,313.412495147295,393.789022472446,384.250459712551,378.15581252231,392.7334606212,358.658473566405,393.173031808771,340.321239708106,394.65946327773,394.200489181815,362.47486657607,395.982663500342,370.983449966969,392.431810911933,321.057242131777,392.298401623897,390.576099921824,352.395038712471,384.893722553909,399.041725471605,389.649051005053,341.696601869618,343.615845040635,286.442879902307,367.246302455565,349.613994369392,297.794526272119,388.303433739151,385.681105562789,369.870907029766,369.147469498861,394.360926596284,365.323261773452,111.277113993747,201.414254659922,394.288028977214,374.46687549641,111.085353928093,297.55592839732,284.855274102695,393.87524986117,296.472137328213,290.533350882669,391.90836356162,394.929906710304,394.928110514632,361.036962029372,396.662342576478,392.105336940221,384.13048368245,372.425437362752,394.0748466164,392.998869580779,299.559696077348,232.710996494907,336.174373264297,343.228626417915,326.1209085773,394.022829038011,394.026194835274,396.021855861585,304.676914759977,382.200309961889
306.45723491955,0,70.8129858782532,89.60903811258,48.8793322511343,200.74666265573,55.4011237690512,63.2035038997537,56.1123628601487,47.5147534612759,238.565577398078,103.843503790463,38.1251697024601,72.3320933902807,108.006778548813,56.2202422087275,68.7470461955263,55.8094414369255,148.707814653446,68.8543062154755,103.441648584533,49.3461728015304,56.1359213484568,46.7137668928096,90.4764567476336,73.1027927314211,103.005387821624,60.6482624208942,83.7157137705282,92.3427520225913,89.7410495273331,87.2755404313911,66.071662365097,66.1968412761902,115.492440766703,106.629806377342,116.752919327159,45.0074257815308,114.393935969873,103.754321553122,96.4288124854005,108.535951612529,56.9646541632124,98.0998173918304,53.2911915311742,113.706546340796,114.359909755265,74.4521058847116,107.024390210096,84.1442307356316,112.430382594898,43.6401153435627,110.088010390697,98.2980288933201,75.4637698256208,91.1836150995827,103.495914517827,103.169764648644,62.2311195500217,76.9866252585635,48.0892005635653,88.4976577200277,60.9454424370938,42.7372791760007,98.1852230361389,95.2559656938988,96.1695358408976,87.4875462788104,105.745005141549,87.2462179895145,233.647491597587,129.464362639351,111.579851996695,89.9776844486622,203.788122039786,37.261825276094,59.9416590634597,106.135775807877,43.2725727784994,41.8236905653018,106.356878108994,107.668420422208,111.494631743111,87.6100475203988,105.659091701911,104.03116975124,87.5386267969539,87.0218623973451,98.4272451434259,118.923359898957,65.1466912158186,82.247396514741,55.1425115048662,70.3089563145015,38.4285587632857,107.439323984308,113.13261523171,102.888894409916,69.0568921755116,95.7966648688684
259.006717011402,70.8129858782532,0,105.909528057033,90.9846177132194,157.575221965377,87.9800993801861,52.3147150127503,69.8367348003464,83.3423030769107,193.335722394857,148.024624502906,70.4362547386947,41.3952465163147,154.959959596632,85.9947162346236,71.7972000555714,64.2169222310659,101.93475969307,64.6185780262729,147.32744367048,57.5420186012519,76.6277085140341,59.7654738322053,123.335438694997,122.751284698297,133.021955170164,73.7261092404772,121.709646009348,137.654243173199,121.976911397574,119.149090687768,85.8949354094061,56.6372849485255,140.454564185422,144.976517115187,147.377602889669,82.1654390213494,148.815490686161,127.304041338463,122.707342606608,145.049354371606,111.906340372361,141.876061680581,90.926014541195,142.739423517718,143.78800468938,121.56006419516,143.530953673476,117.581156522986,140.353317851957,81.9741658303026,139.609517142006,144.863089915885,95.775519216688,136.019722968955,149.654280056276,144.012889898227,86.991133886471,96.772128618435,49.7255401328197,113.76414909638,103.807792199936,45.3928367777537,138.525526377047,138.251520468969,125.888589010961,127.527082383627,141.528319696122,115.133023980832,193.898887268324,99.9559022464812,150.557233240827,125.41019071349,162.267520527218,64.920464149713,40.1331899387655,140.382747660823,51.8433948059926,52.5457394947589,148.164253549101,151.839321668482,140.519094154209,108.540763617895,151.768139475656,145.606251549906,139.676618242173,123.273429383784,147.977593451186,147.891094862674,77.2495664170033,39.0502158691524,92.0273575590359,105.903281596079,75.8819763736668,151.727388682264,148.2447467783,149.395543233772,67.6957446050042,137.084870312635
347.201831322283,89.60903811258,105.909528057033,0,86.9828294680251,250.312432735357,72.1145245785403,78.0355589156189,63.2010120118366,72.809082606501,278.372374426787,75.0620154692098,67.7245672850065,109.06535914798,67.7806270879277,52.7915111533169,42.1249276962126,74.4571399802672,176.289924640527,62.9966053163266,66.4149422924007,106.086654623864,46.1886856900062,59.6128099763161,41.2562740460088,65.5760994115641,37.7308339123904,58.4924013480378,40.5525405359487,63.5896789642844,56.0832491672056,47.3279823082158,69.6346656631795,89.3205529063051,54.9917550005885,76.5512184643243,46.6995358056537,94.4819323820585,50.2707191198463,61.6686333615755,52.0070616838989,51.2185749905348,75.7912178992658,62.7276844035254,67.6538930131162,54.725802241434,51.5328939152454,50.3971133854735,65.080705247008,42.8812967581339,50.5612122282943,54.5026001641491,51.6783026043896,65.045985118484,52.1423984450576,57.5224590888594,80.3594956035374,57.6558694288235,46.3954315335453,21.2894592491156,80.4810275111782,43.9322032665383,43.135783805461,88.3880718893231,52.6776207459776,54.6258757227016,30.3055658292378,39.3452147640016,59.4179562744142,29.1119949323563,283.319336082354,180.137607636524,54.6857681580358,38.7326661010195,246.790667963901,73.7298966222527,83.2603062282618,57.7269945576254,69.291038842166,86.7425275209079,56.4351370447419,62.5776153597041,60.0733377139088,44.5027127604077,68.563038143768,78.5394436488027,67.2428765489158,40.3271721160968,69.2179352917093,46.1049137246535,88.8161198582262,122.992055350759,50.9497069733811,36.2267140236296,65.1413423219585,60.5303863175721,51.1764354232032,69.4660890648139,48.4002598950348,60.8382774994614
339.931863434303,48.8793322511343,90.9846177132194,86.9828294680251,0,237.221671315395,25.3898438701779,64.5173321093864,41.4141100239301,57.537974627132,274.819560291286,88.8647586783824,66.6180093044446,107.042417416276,99.7035120775626,51.0222290785266,77.5714875426646,90.1589737025891,184.14228590499,94.1536901181733,89.7188527951039,93.0449113069862,64.5200693134124,56.2577331930811,80.9960782158049,65.9200674036639,92.1351349066478,87.0871529131369,74.6229278188988,88.2197250666867,72.2653832134615,76.3566798163453,98.560012425445,84.2832067572081,93.6646037376406,87.9468936981415,102.639127226697,45.5752617216029,102.154220355663,73.4024775360728,74.902052120825,93.1333667836004,35.9843835709683,78.4417265281175,27.0011191932852,95.4980851856432,97.4630291868595,69.3905347778088,88.8621255536358,64.7929734987361,91.3251701102807,55.182386776014,88.4259584455694,78.6046290994086,54.7451358216982,72.6955175943186,89.4994585075508,83.3308434427388,52.9553444183294,76.0453516402238,79.9831956964931,74.5284583084383,60.5834211095144,46.2175059685271,80.7916821061649,80.3077981452667,89.6553698547527,82.8286955937364,86.3957872877799,74.37589328515,271.861035417384,169.347527744991,100.931295054233,74.9871033716749,242.278427298862,72.0851175554648,82.5586871289097,85.6872073636985,68.8167455356851,74.8623566629063,92.4598986090214,97.7787966693281,90.2751211325124,76.2222160992172,95.7253662743648,78.6603268708467,75.3355684591606,75.3893040468561,84.0924670688093,104.870329374807,82.4648878399856,117.15526564529,64.9901473113385,76.469493396425,47.9580428394864,97.4161455648872,100.529236642604,90.3179076789369,87.474315918168,74.1993114677128
122.071044310025,200.74666265573,157.575221965377,250.312432735357,237.221671315395,0,238.240550784374,199.828881726255,224.540463974322,219.244804442164,58.4540658186007,290.138579729692,202.485964829768,145.626065387376,293.574782551058,233.390286686516,215.37336290946,183.424987557354,90.5785463653647,190.932065620922,290.376743611235,159.630694875813,220.610281299478,207.637985331943,267.824092796963,262.012230311468,278.460315730758,200.865813541519,266.328703958505,273.185841359154,268.742249570074,264.203407240302,199.149206656981,183.041525566135,291.411936137725,289.784900603863,293.751320206835,218.086546625436,293.246581170015,282.133142870314,273.752423896441,291.457459019627,254.951768177622,289.086641694802,240.909863282095,291.262906703367,291.784670827681,262.01290430717,289.791793693299,268.188689670692,291.146236285784,221.374603167046,290.632178931472,291.099095731666,248.369455426795,282.625426225881,290.35706997444,292.041903430915,236.784794750967,241.971305010116,179.219119559537,262.214275557607,245.970880440237,195.776522936142,285.953713410856,283.408988054545,269.186503213708,268.817536458454,289.607296840543,263.811391349388,39.6375291016764,85.3435813659265,293.159123698424,273.593254259441,40.0182375146549,192.223295359828,177.600915699654,289.672870664355,190.946941643747,180.65711580531,292.490575385239,292.751714884641,290.403119812864,255.803017908048,291.811248337875,291.367613825042,280.845438667588,269.202774856909,290.709768827352,294.312447200772,198.939825128783,129.133481529867,229.954387715943,243.276026873231,218.200593137656,293.041384976219,292.769448784341,290.807990127713,203.659126504156,285.610874908916
342.026482044577,55.4011237690512,87.9800993801861,72.1145245785403,25.3898438701779,238.240550784374,0,58.8950603563551,39.0167812552106,44.042990753697,273.854535461624,75.3086114955351,57.6296716963001,100.850318640317,89.2621503084647,33.8202712383902,62.6120391638744,83.3125435733468,182.337739231962,84.7502976995247,77.107277855379,91.5230337056293,49.8076872074718,42.8257336906506,63.709677923407,53.7815317932415,76.3416105217767,74.9831081429723,60.1620658644015,75.3008036452328,52.2059737516167,57.4071051063715,89.4783492347393,75.1494645000518,76.8506448857385,73.0139885133091,88.7741181241534,62.1079794872754,88.1763232122267,57.1778443837447,57.0406303604889,79.4338072677565,35.6451711371688,67.8605567386448,30.3136666080728,79.2667736987378,81.6347013518479,60.905988828097,73.0603820528048,50.4781450484949,76.0384861698293,48.526753458434,73.4140362854197,72.3455083467312,33.1946426806863,62.8575089611298,76.8872829558815,76.5113342816603,33.6491738941172,59.0047216696361,71.4183557561826,55.7775777880135,48.9114801658501,48.3060814515597,69.086200906166,68.4260300011859,73.6700715765301,71.4466489792763,71.4655929789093,57.9581713337105,272.216472723332,167.095880759032,88.2770188855471,62.5537106158482,243.63239416071,65.4882334427746,71.8887312917178,71.3897808031687,59.621100127883,68.141851268242,81.9540821359226,86.5808103329278,74.3969139393341,55.7376952113034,83.7378261859737,65.769921229048,68.3168258424467,60.3208184750178,76.0221057216404,90.8660369498411,72.0596398420864,115.684363148393,50.6281979650674,64.1543983589024,37.0399466112436,87.0808471022158,86.5574659975644,78.3544337138618,74.2176762831386,71.5198560857181
293.459644496652,63.2035038997537,52.3147150127503,78.0355589156189,64.5173321093864,199.828881726255,58.8950603563551,0,44.2814788079885,72.0994378499277,228.80575844847,121.688756759849,64.0812011778833,73.0120483674992,122.799539568814,67.836641534528,58.8499757204761,61.3501218792277,135.354619367011,55.2576790929785,119.299982151211,73.264334953173,64.2811506643876,48.8490992492649,96.8569429945429,96.0086119840305,104.986047551063,68.78540232784,93.4758709324214,104.152521860158,93.0652840831205,94.0376106316941,78.0679154928458,38.3690791604381,111.841910986471,121.524126274517,115.554550933962,59.0636580181598,117.705842887427,97.1097758252849,96.759658358084,112.704167019132,80.6903480266139,111.086992289456,57.6077313814528,115.453587762919,115.483250689832,87.6725195101798,116.73099554434,87.8521942046758,109.837987505821,50.7491441740945,108.819951112404,107.527338900757,70.1621583855588,102.25739559065,124.886748687502,106.416352396716,64.6236783539764,73.7037895573816,58.8249576759426,90.8989246894833,77.2152015267548,38.1823629864331,106.634997252406,105.134785068789,97.1207875134487,96.28412958855,113.22759714433,85.8404861623471,235.545388896864,138.700686363599,119.220027023679,93.7848159736195,200.477142725238,59.1914279529591,57.0787366687202,112.198694337677,50.3822572727374,64.1567967561173,112.576743266228,120.325818643843,114.387879678051,87.6026207146569,122.851681909462,105.461739352578,107.601592231488,94.3097991816263,116.053024577536,116.478920816162,58.4737190477832,78.6479001660726,73.6829165522338,76.8125872281759,63.4767068668089,119.152497179812,117.594225980645,119.867846807738,61.2244983176746,99.7014942976528
323.387379027815,56.1123628601487,69.8367348003464,63.2010120118366,41.4141100239301,224.540463974322,39.0167812552106,44.2814788079885,0,62.2304003754303,259.708440379909,97.3838333074984,60.1354714231987,91.5094493973735,103.246509353764,45.1804792236227,51.35018573147,73.4638398114422,161.401785326507,69.716755803207,94.3924009094825,86.7100687838691,48.1154113757887,40.5487351772325,75.2102476968341,77.1348631570189,81.9212563598467,69.8470116692385,70.4927621585044,93.5643072674339,74.137115146512,73.2311319743531,84.9525460187576,73.4825333186553,85.2392351168698,94.3398809429289,92.1514475074126,47.7973616393816,95.0859078125849,68.4445419798923,68.637226188479,89.1927797241249,59.3650407048579,83.1565768631833,29.4188568804289,88.6113999977425,89.5166261703563,71.1706296830243,90.6786942460867,59.1917681861042,82.853814367491,48.5548752990768,81.739005641762,83.6165313376287,46.2933925670501,77.0572443562999,99.8514148014983,81.5282498779919,43.049779440312,56.6225829534037,66.7713752661013,65.4609258308928,57.8876176775933,35.2295503208044,80.1804329329731,82.5188069837864,78.0061014269948,77.1320762832304,85.9673351355299,62.4926838162518,260.64998391312,160.719991857952,97.2327065466289,67.4472126441668,226.046663336958,64.0942503680317,64.855926574544,83.4101959541578,53.3338042454961,67.1142200760749,91.6102964683844,98.7769459719967,85.4904135379928,65.1248816125101,100.431950828282,91.2762381101762,84.8399882574023,70.8848157051927,91.4172433245769,93.2846288490072,80.2309747678913,98.5066861964269,60.3475910580068,66.9244818090451,47.0755565624142,97.4059305814471,94.5170181848898,96.8472274477482,61.1940344200026,72.0373588213991
328.988347912037,47.5147534612759,83.3423030769107,72.809082606501,57.537974627132,219.244804442164,44.042990753697,72.0994378499277,62.2304003754303,0,255.424942053364,72.9727882134049,28.0748306945537,78.1415966258321,87.313527175367,28.7042452245887,51.5211839434615,61.8979968571129,166.457027880645,70.4196048731995,76.3862572416629,67.2458752807048,33.0565362833952,32.2911277608514,60.5003493050339,47.4298872250375,76.9468764915819,48.0691087649098,59.5090013155711,70.2820701605452,55.3461353720689,53.4603142163385,63.0551206437482,68.8948222337448,86.9267338087543,73.4977549491807,94.7038881642088,80.9120881979088,90.5646992946349,79.3316526901497,66.926680586168,84.9351658182048,53.5324399583252,76.4104723707085,61.2684770149716,84.4738660752281,86.596959107861,63.0580060664943,75.2550339117181,62.2782906131456,86.9205709158422,47.0084189985281,84.8699554755433,87.0274446986124,47.957324325814,73.3264313047442,73.1977381874798,92.5170243274775,35.2969928920849,53.5692717453992,46.2305532077943,57.1117711998132,43.612435442761,59.3505228792068,77.2036387094265,73.9026172869124,71.9529065034653,70.5618899673376,77.2030415483942,63.312151519195,250.101879815593,140.741367596773,88.8349076504042,71.4298946530664,225.334551176184,40.4788301378826,51.7300638579599,79.2830499613393,39.8635841534456,40.5835159596218,88.8230535200506,86.1586216153511,82.0323229811007,53.3005384379739,80.4409397302121,82.3752443004193,71.8630608467401,61.6526634791349,80.7103825058495,96.4668065813998,57.6024661799123,99.8272021544142,27.6533546651066,55.7055978934865,19.0324547741622,88.6250000835756,88.3157790433571,77.0041863925617,57.1217483581134,92.2231537863327
